date,s_1,s_2,s_3,holiday,weather
2023-04-06,142.81123160865596,291.41343463666186,563.4436192729843,1,47.41878340269916
2023-04-07,138.0131973340458,260.87438875717,518.1222664355092,1,20.796578575275866
2023-04-08,152.20599293717405,281.4084611834932,513.6078551939943,1,30.133160360553536
2023-04-09,117.34816463399669,221.00632204695663,414.6548760038864,1,-0.8001756084690115
2023-04-10,114.85562688991466,203.08715480080687,370.18263919512145,0,7.15859115910037
2023-04-11,116.91871228714726,225.9978585004235,455.09203869228253,0,33.338596197607146
2023-04-12,120.74850538053548,221.16655984550727,432.1839867004526,1,23.17815065629137
2023-04-13,132.6138173343724,255.5501148435677,529.7793567059807,1,40.42396422714073
2023-04-14,135.78258527170738,260.70018407844833,525.0883677622312,1,24.85175105229589
2023-04-15,136.24755726942033,257.1549065531166,521.9646386327368,1,21.452962397410396
2023-04-16,158.92769130217192,294.8899688019403,599.5418880004271,1,37.13573990822205
2023-04-17,162.31391114220415,303.821568221736,635.8893175126589,1,30.101369992254444
2023-04-18,148.8824169649867,277.74656743654714,585.8303589906106,1,18.037388007237105
2023-04-19,127.94245396595416,259.34602194019214,533.0155052147677,1,9.05895899501553
2023-04-20,105.65423452326183,203.58340613678052,404.50520925972074,0,-3.716156647654941
2023-04-21,106.80071775719341,208.67919961926015,401.4091315262129,1,15.623343301972948
2023-04-22,101.10370182973321,194.7211700610925,374.96970996547157,0,8.13664904778628
2023-04-23,119.66750686454355,261.0603194533495,517.2023481359681,1,45.97704643234384
2023-04-24,118.95781884041564,224.04876425219038,428.70811562844887,1,13.496290559299732
2023-04-25,111.19105565896666,217.97507548474974,387.39256792907173,0,13.222909943749551
2023-04-26,93.7286878089748,177.5127741278191,334.3526328059752,1,4.787551254113545
2023-04-27,99.48219666904401,187.24946281458352,344.6098407398091,0,17.336826714772968
2023-04-28,100.77681337324776,164.56561841288783,328.87250564972715,1,13.354650703577875
2023-04-29,120.8115561017205,206.09985592685678,428.96494605422157,1,37.3772942874446
2023-04-30,105.50245600910748,205.78895740968255,428.23376538652985,0,21.684761594149847
2023-05-01,108.40590941750928,182.81360520378522,441.62077511160584,1,19.911359773436224
2023-05-02,109.99428457671178,206.17761811330323,435.95472793464796,0,18.653272459174023
2023-05-03,120.52282550255782,229.33771751956903,422.31326070250054,1,27.861749201892025
2023-05-04,109.00673540635518,191.40625959681466,370.2077149806683,0,15.476718343654994
2023-05-05,122.72224643410023,238.04040719957166,397.34638871725343,0,26.672060935318385
2023-05-06,137.77092235316712,285.125931578515,454.38029609239334,1,36.13969820727444
2023-05-07,138.38944858140852,271.0802240031189,477.29701250965724,1,24.600750102996468
2023-05-08,126.03736733132317,245.41380441406918,429.6869867819049,0,17.50268717174865
2023-05-09,113.7287999966261,244.2581797716559,418.4717809593457,1,10.465408290280987
2023-05-10,104.69371499735443,231.69728764446327,400.31339170197947,1,17.248760136529256
2023-05-11,112.3958189577773,245.74198109858912,412.3878604241033,1,25.63078873972571
2023-05-12,97.7279212239547,215.30699668892737,323.1053077372892,0,4.674726580826787
2023-05-13,108.41087761794317,233.42833474932795,434.7677969013499,0,28.315427577092827
2023-05-14,108.89593193048252,224.86011144877685,397.6389478471905,0,22.076126882280644
2023-05-15,111.08383986755737,205.89400085190513,413.38910587544234,0,18.508108402412812
2023-05-16,103.69952115111407,189.01472361449822,350.0207480416594,0,13.405865885489977
2023-05-17,102.02527746329025,182.45238185713194,382.0137420448841,0,15.236222990306327
2023-05-18,101.13901881266227,186.83486277613827,410.0854593951489,0,25.973060414653077
2023-05-19,98.19352759879442,174.54780533311333,402.80514037811946,0,18.71788473904889
2023-05-20,102.76565318150638,172.40886957596413,391.93112387762505,0,14.9886003272143
2023-05-21,109.0027182678584,174.229111222912,434.9422366259668,1,24.685634933715225
2023-05-22,120.52035028192049,180.39140604256932,455.8605030276879,0,25.081897774921302
2023-05-23,100.50542505628876,182.54310457961324,388.5557983246636,1,7.508249386759523
2023-05-24,113.79186931659991,198.5790714164208,424.01304158797274,1,25.714806965769846
2023-05-25,133.9797965420628,245.98279394094544,523.1713906930955,1,45.016982128604425
2023-05-26,130.80238310793547,233.1984480902131,511.17882951683816,0,24.696207893755044
2023-05-27,112.76236046503777,191.79395973090027,422.04817813052546,0,3.0099279515633235
2023-05-28,118.60397729750972,211.01226199175755,458.0377243712468,0,21.77375391839546
2023-05-29,100.61596544831667,173.3985031891389,378.35639093514413,0,1.6918462580631513
2023-05-30,138.1982265065219,250.68140362247283,530.9765810895816,1,51.67371672064159
2023-05-31,144.44623402510283,267.6636623196215,528.7406149245398,0,42.35674686984474
2023-06-01,118.85703585203225,250.54343964026015,466.73158695374616,0,13.340615172046038
2023-06-02,100.93905100212437,183.84240472350118,410.8163318735957,0,-2.4566719899383607
2023-06-03,96.41204636195401,182.27088685480985,391.50246204530924,0,11.216288129072158
2023-06-04,95.88555694038739,183.86366368230398,377.0341114189138,0,18.190092610602765
2023-06-05,80.74101898895412,148.76827213855844,329.0594411309786,1,2.381362579602616
2023-06-06,86.74709982476872,163.50187968475834,363.61446772907686,0,19.309774850037723
2023-06-07,87.63949639245995,159.98644434514284,353.69611010379907,1,18.124213357297485
2023-06-08,88.54449557824208,177.56702719231018,394.6544253730483,0,21.251546970628887
2023-06-09,96.64899279843787,174.7483421681305,416.631644745381,1,22.2964517693798
2023-06-10,88.4629143906044,171.6733953659979,348.2869924633054,0,10.343824001228484
2023-06-11,80.02056722462277,160.15237328733616,355.2892885679207,0,11.465859602503457
2023-06-12,86.65716701165809,171.8576077406652,366.4623905162616,1,20.4559216447005
2023-06-13,83.16538359685559,157.47822570784467,352.11299830227114,1,13.690078701260527
2023-06-14,98.82967778150145,202.3149303010596,390.540693881943,1,29.074947684172557
2023-06-15,95.64890153802014,187.08387297721907,398.81172623412465,0,20.358945497677
2023-06-16,121.60391481736909,223.34088893154802,479.01799934285395,1,38.65003233997474
2023-06-17,112.03511850221871,238.34558990987833,493.4675814733985,0,28.20482438271226
2023-06-18,115.20380676701043,240.70675098510193,505.0130557469224,0,31.03713869390598
2023-06-19,116.32281543656575,238.79966679088764,483.695926704023,1,21.325660679647857
2023-06-20,113.89463638910556,247.7564180547315,472.58588579145515,1,21.573615012902966
2023-06-21,133.33576224873732,272.6197718170095,537.4641836029034,0,37.313205799091776
2023-06-22,124.84646055463595,262.86580448911116,468.2569754884971,0,16.217071164629708
2023-06-23,130.711558206296,259.8295204572966,496.2559432057603,1,25.467793541652398
2023-06-24,117.87397713171933,246.04100916297364,460.38691998857064,1,17.33762467838542
2023-06-25,121.95330491755306,237.88600701882064,463.53957679675585,1,17.31363941612697
2023-06-26,106.05232903021015,214.77423025479263,368.73923051401266,0,8.3110373425828
2023-06-27,93.1622350304317,214.47768381788183,369.19153703794785,0,12.574856491430593
2023-06-28,80.83251406981063,193.8122324096456,372.75885405082937,0,10.717305485835496
2023-06-29,100.66037748574763,209.69361408422427,425.98889436968796,0,25.943688089231696
2023-06-30,113.72046815395346,210.55281481863827,439.42028212145567,0,30.402059282236625
2023-07-01,94.83110694325636,207.49915613442673,434.95184872697456,0,19.052466264215976
2023-07-02,97.65008262209167,209.6996151476922,454.0515923238201,1,22.29627930163653
2023-07-03,101.7358348889636,210.45453631938642,462.71031219872583,0,18.47528644894904
2023-07-04,92.37129531690141,187.9002845311303,365.8031705418247,0,11.89224080107015
2023-07-05,107.90182084336283,209.6699579347923,448.77183313541843,0,28.62263024796879
2023-07-06,111.93093477650228,206.8300453964553,453.17476828471774,1,26.52534693759479
2023-07-07,93.08592763189031,150.06657828112697,351.0928093967474,0,1.0745401469603628
2023-07-08,95.43582125540928,184.35364642509828,354.5302386696893,0,17.168909987647464
2023-07-09,87.37036358376453,169.28179578278855,311.6574851086403,1,11.179726587925717
2023-07-10,92.89371585426237,174.66439013769437,309.98062786303433,0,16.09061430334775
2023-07-11,87.51625963897595,156.1234122664216,279.9079299790704,0,13.295684329537405
2023-07-12,93.88623882804188,176.43375404434997,311.6884121405395,0,19.535796292586003
2023-07-13,91.32308749808941,177.43803913626843,321.59679652136646,0,16.70085264866526
2023-07-14,87.62790885850457,166.70248846998615,316.11866439532696,0,16.48859306179161
2023-07-15,112.45719365489371,192.06181511756577,418.2805592001413,1,31.073884283387134
2023-07-16,114.84652584511795,197.39588313964896,415.5107891167813,1,25.571786606692488
2023-07-17,105.08516451318441,187.48917341422276,388.62955085014784,1,12.961053496995664
2023-07-18,106.85658390039359,182.53281605159728,364.5992061623396,0,14.44453267186579
2023-07-19,103.44479492747438,197.23732550418168,408.1295335617057,0,24.917930553996126
2023-07-20,119.52380770757092,217.6446510332858,431.4058142946398,0,24.904195717027665
2023-07-21,107.96969243109959,195.80908243860586,416.22552340606416,1,13.96219760937931
2023-07-22,100.00659929423541,185.46794642148816,404.1746771477305,0,17.660093330978352
2023-07-23,129.59566520591866,227.37969536087166,452.80969539177215,0,38.46806040086968
2023-07-24,112.07740003182089,189.85959657208429,412.67001750754554,1,14.134519114786569
2023-07-25,133.48984179414225,244.5651637697068,524.1589273992438,0,39.10804588458785
2023-07-26,139.6345082153049,252.7639890715183,551.4407953907872,1,31.03666942525805
2023-07-27,156.15369867686675,276.6993712888622,600.5939216502741,1,37.254162750554656
2023-07-28,139.32727394709454,245.05545241374097,527.7925920431759,1,13.70928027930571
2023-07-29,129.90496832135227,248.10198604597412,509.7797350467594,0,18.31444125937239
2023-07-30,122.41176031114459,237.6704852882067,465.859722304954,0,15.508361912244371
2023-07-31,128.59900404356063,252.29403363650934,530.4029418310433,0,31.267531919262026
2023-08-01,117.209975143467,233.47453002168393,451.92701868486495,0,14.323162273279104
2023-08-02,131.49868855700535,253.8015392255731,504.95880495678205,0,27.312154933428737
2023-08-03,132.903828233036,255.89708001976857,489.90861172554855,0,26.78299411192041
2023-08-04,126.5949715345726,241.28331504640497,499.4342834053583,0,19.519704692858234
2023-08-05,141.71680007202582,270.7342767899894,548.1242002310582,1,32.98659734164335
2023-08-06,135.476276306942,242.45996004851298,498.0808236098734,0,21.07679869726605
2023-08-07,135.08061246980975,262.015601452211,525.6505146864276,1,28.34085718608303
2023-08-08,123.40520261017491,233.47602294641098,489.45115091158647,0,15.052966310822175
2023-08-09,126.63751421566121,214.12134153821756,439.8804644484832,0,12.765631858931748
2023-08-10,134.03910926916714,212.5257099787306,471.50705972933565,0,27.31145529257608
2023-08-11,130.042193052164,213.68052166743254,467.8550551176691,1,24.308402443337485
2023-08-12,126.75017484582737,215.72066003751917,509.92909454657416,1,22.43307664128366
2023-08-13,117.93903142267337,219.24512520362987,514.4023716929936,1,16.563116520622167
2023-08-14,138.43714833934283,253.5336315642477,591.8581000539975,1,35.49209476526304
2023-08-15,123.52244185118299,223.03423037447666,490.84442289816667,0,8.83414195746153
2023-08-16,115.49829990366894,218.5295381669174,447.96950042632125,1,8.28656990269028
2023-08-17,124.21094511342034,237.8609905308173,469.0539734516966,0,29.42166505163829
2023-08-18,124.00641410205283,245.0273637415382,516.1445653380671,0,28.600963841430698
2023-08-19,126.93053100175206,236.93393196407163,526.2625192668777,1,23.53762778991868
2023-08-20,116.47947060195268,250.2735001344276,517.0435533817746,1,17.120477780971935
2023-08-21,113.11918211736996,238.42088834017719,520.5769623124389,1,25.02422129190412
2023-08-22,139.05983481257007,273.71117985546744,539.4301502634414,1,37.20830297119534
2023-08-23,148.68613603794773,315.5497997742542,587.8361787447063,1,45.15546207874225
2023-08-24,121.3353496621845,264.41121750145624,485.48387033855596,1,3.4358629452484344
2023-08-25,124.13102306556124,246.82739716636038,471.64726805480626,1,15.810798807514534
2023-08-26,123.60028548865552,232.14418651173477,438.06017849334876,1,15.182267370151603
2023-08-27,136.53722388539546,253.19283305312996,509.12930704953027,0,36.26519471699682
2023-08-28,98.36088662501223,173.91429510726067,404.11101706296967,1,-4.8129498656520155
2023-08-29,112.45559643428413,211.5671149537429,440.8213379983747,1,25.13835193065546
2023-08-30,101.18500507625718,189.41076786291742,388.9304001617338,0,17.431896915809663
2023-08-31,121.89219469073095,248.7769615465653,463.4975941690663,1,36.381127495476406
2023-09-01,134.54262858608277,263.3208516824986,475.0469108829263,0,35.010388400044604
2023-09-02,116.07214045771335,255.47205751748712,484.2045870751565,0,23.655067348266925
2023-09-03,101.19763013458913,214.62594810904739,412.26103650900893,1,4.2027692928820315
2023-09-04,95.77386316700972,209.54335142007992,438.85174459174254,0,14.26110517664867
2023-09-05,86.77612643650808,196.80464078242485,421.88131338506304,0,15.356089233862615
2023-09-06,80.88335426952023,174.15774995333265,404.1180679112111,0,6.735452055465352
2023-09-07,90.35620130822721,225.96362147399162,424.95296749996174,0,31.545842818593698
2023-09-08,71.85665526961469,175.69363137609662,302.6011582626107,1,5.46573502725594
2023-09-09,105.09385457805445,228.2290346030478,430.02422936441525,0,39.65327508453712
2023-09-10,127.05872698602353,263.3964837209794,489.5120794528317,1,39.62822634045459
2023-09-11,113.02292064557015,231.98108349814885,441.85397477924306,0,16.14939738140494
2023-09-12,110.42347089089864,254.2432726517652,458.0705500758977,0,23.28495370129816
2023-09-13,104.60806142405772,244.28110225939878,417.8412621839581,0,19.27716521929576
2023-09-14,118.9077887724565,248.26490774152984,469.65543329771106,0,29.018248003616904
2023-09-15,128.09525013725,270.3493988908427,521.0724707600554,1,32.74677338564759
2023-09-16,125.21348387363234,254.97647338333488,482.89947446031596,1,22.57996992120066
2023-09-17,127.00355599900575,248.47151486024978,485.6461188024573,0,24.691167097810627
2023-09-18,114.85048801710755,226.26413851693073,437.30611863316165,0,13.793957360604837
2023-09-19,128.90670516726516,251.824677039033,453.5652355727964,1,24.367139668903384
2023-09-20,118.19602516955241,247.05732590313272,422.888600424605,0,21.62762078923981
2023-09-21,103.26121566349484,220.1376651096865,388.22452763977645,0,10.882055112486432
2023-09-22,98.53829574823298,229.02518400760016,402.16706270834834,0,19.859628906568886
2023-09-23,95.74345722314956,221.46518017093422,381.4142002582355,1,16.16817482013927
2023-09-24,88.09890029202498,199.7953030114665,353.0863374687595,1,13.905044181819413
2023-09-25,84.13349708711284,184.78901749719228,340.4861391297475,1,8.535087924004321
2023-09-26,88.82964247079317,191.35092980578355,342.06265079686636,0,20.62502733249476
2023-09-27,76.92436733630517,183.77578462566134,315.93174777907143,0,12.195259936746563
2023-09-28,84.65516396805461,178.44878828447858,320.40571937154374,1,15.288918276973007
2023-09-29,107.01327893591605,201.2002696435575,413.34892547082524,1,30.75124275217289
2023-09-30,111.74935291119945,213.5967719005297,412.94653392646666,1,26.32116101268378
2023-10-01,88.44711014051296,187.36853907185872,415.7975711157746,1,10.212333521387466
2023-10-02,108.87270219896254,198.9432069855135,441.1895309338457,0,23.518910679064362
2023-10-03,110.57546767547697,203.68645024205168,479.6024342298156,1,21.32780698264155
2023-10-04,134.91887439635556,232.2039940757584,537.3599916575904,0,37.01696208533461
2023-10-05,144.85148611238063,262.354413939839,559.2413929213649,1,33.83145000872275
2023-10-06,125.00975638395391,227.3214237249026,443.3195584728997,0,4.662512742901638
2023-10-07,136.1137622104399,259.7153978316635,495.17689261087133,1,28.61127668958601
2023-10-08,140.51070105834253,253.88549682490398,556.1235578305152,1,32.65197251623699
2023-10-09,141.4901711030376,254.0418252128234,544.125105722719,1,25.593592087283312
2023-10-10,128.59819603531648,239.70743042846905,527.501676995069,1,16.64587856305809
2023-10-11,151.7602952474699,264.43796900848804,606.0012108475905,0,44.13393915117136
2023-10-12,132.65597787806192,255.8735359378343,590.1506567148339,1,26.514092809270224
2023-10-13,149.92574973968547,284.0283011466372,640.1156008268458,0,39.76544273728228
2023-10-14,156.7248103146694,284.1315156537287,646.0654587546636,0,33.51478429473507
2023-10-15,149.13292563361662,276.6537645991199,597.9456320052832,0,24.641346602233035
2023-10-16,143.66512201852254,237.41626004797558,539.2943490770336,0,14.202990885263725
2023-10-17,136.96588261706881,237.69558787839094,538.3878073815036,1,19.758951218474987
2023-10-18,133.7066840109494,227.1814531880244,505.2848005825707,0,17.78087547206447
2023-10-19,111.08064700512386,199.6596250897561,433.0435915276277,0,7.854810443507301
2023-10-20,124.70232385263812,222.7066329671314,475.22639632670104,0,26.50281574959703
2023-10-21,136.3740282733408,253.78870845739357,509.0158490487782,1,35.67353001959409
2023-10-22,125.18309430980399,231.77741208929183,454.0625255338239,1,17.01696505448553
2023-10-23,133.65181665747585,279.2985077602998,556.6866604568223,1,41.63656499224737
2023-10-24,110.87999711880121,219.78300040985317,428.5513551959737,1,4.4241721413826625
2023-10-25,124.86926218304698,246.11448957544306,496.24516719282957,0,30.543635483872038
2023-10-26,137.9563062637421,254.49952381584762,491.22456085913376,0,36.7152023540541
2023-10-27,136.0120793805394,253.49624490773857,461.3227899316677,1,17.959694190189396
2023-10-28,137.5131073364728,236.54157859964775,441.04478766412984,0,18.139434948571193
2023-10-29,146.36926875205052,264.11893412050506,446.46933412623434,0,30.427651758444014
2023-10-30,137.57364219159925,259.0144590783077,448.8767569494845,0,25.059911099595347
2023-10-31,112.81990518318588,204.4276127853332,392.4238600156055,1,0.025886565404931616
2023-11-01,112.96751735805597,205.10306238608905,356.08856668001386,1,11.566268454606192
2023-11-02,112.80706827023516,211.77355167864934,364.68846517880405,0,19.864504519525404
2023-11-03,107.22249243385843,184.91497197468092,359.2957586433265,1,6.303018203149332
2023-11-04,117.05011304361261,189.56050071535273,338.3109583043452,1,15.258256835700964
2023-11-05,112.06361303599104,163.31101323571838,339.0027767361925,1,6.553145747560658
2023-11-06,116.91617512377496,173.73632773820722,340.6769268795297,1,16.298293694466096
2023-11-07,114.33571365296606,177.55052663166623,350.7800440997682,1,16.633772726788393
2023-11-08,122.24883529720098,182.52451691733037,398.50324352770303,0,23.517546765937134
2023-11-09,126.10605573756078,177.3966696299449,385.885623190575,1,19.082406760004993
2023-11-10,124.40479572610913,205.8784045780801,423.9641249295856,0,25.02789721040756
2023-11-11,121.03622379537303,212.71846188216287,444.58930202933493,0,23.835440074739214
2023-11-12,126.47898836473038,228.95697687648612,469.78372582924914,1,30.313399942643105
2023-11-13,124.45054452028748,239.59011189310712,470.5108141998452,0,28.73783040960116
2023-11-14,120.73738612349977,230.1221525371259,482.4161251781662,0,27.681238351347165
2023-11-15,149.63072340841322,268.31795273112783,583.8002282623129,0,51.048674284667214
2023-11-16,134.9011736307305,269.8045857537265,529.0805078768902,1,23.47402636642329
2023-11-17,155.38495297803266,314.71328347825414,615.1192005595906,1,45.93571503858861
2023-11-18,147.8396683312887,290.5562305877303,502.03827486344653,0,24.122184022439335
2023-11-19,142.36032777758837,282.9459488003007,504.2473147718622,1,19.17149085194108
2023-11-20,135.90060321384718,297.6768283426595,495.917320153305,1,16.268348177868027
2023-11-21,154.43542927777068,319.08075559707765,515.4551042888016,1,35.097257984484294
2023-11-22,163.06906168101517,318.33948422078913,554.8137716885889,1,36.40503392887938
2023-11-23,162.32079433107387,290.0117548519804,588.8172942663673,0,25.997838559647292
2023-11-24,161.74163915376477,310.8912428789944,589.1438010509758,0,31.335467745027056
2023-11-25,147.29589065580475,272.5536459216311,537.296808203095,1,7.227795340769168
2023-11-26,129.53674782090098,245.48544735403766,448.0173457977397,1,4.512201774877882
2023-11-27,140.48802698715207,258.59974500370396,515.0992126666055,0,32.46326885797454
2023-11-28,136.23968180882375,245.35356041380922,449.9461722425566,0,18.73188502096978
2023-11-29,135.4736702607332,251.68468190954175,500.9809348736408,1,27.49302417397503
2023-11-30,131.47726185635625,232.36358108957492,458.7312420696484,0,12.827120500439218
2023-12-01,143.64047576282172,277.72142350247225,543.8139879153017,1,36.569884697047755
2023-12-02,113.48501125232733,221.86246929332225,439.51914777291887,1,4.595813281109638
2023-12-03,106.23076079941316,212.26816615898824,402.5495541078619,0,6.144149135173114
2023-12-04,118.99196701664549,241.76814922393137,472.8958640759846,0,34.44311583712345
2023-12-05,99.17194989959715,185.2364190309183,363.1735506569501,1,-6.098417929829004
2023-12-06,107.4227479301108,198.97052498832753,415.15071896903197,1,23.78568868094916
2023-12-07,104.78702336877996,196.60522394679762,416.05487769365084,0,18.926740044034233
